S: Lateral Number,EQPID,CHAMBER,최소,최대,S: Module Name,S: idx,S: Name,S: Division,S: Subdivision 1,S: Subdivision 2,S: Con Subdivision 1,S: Con Subdivision 2,S: BIM Design Info,S: BIM (Instance) ID,S: Library Path,S: Connector Name,S: Shape,S: Utility,S: Utility Group,S: Length,S: Size,Status,S: GUID,S: Connector GUID,S: Tag,S: Connector Tag,S: Connector Position X,S: Connector Position Y,S: Connector Position Z,설비poc,pump poc,1,S: Flow,S: Connection Tag,S: Destination,S: Destination Tag,S: Destination Connector Tag,S: Destination ID,S: Construction Code,S: Destination Construction Code,S: Connected Utility,S: Connected Material,T: Lateral Number,T: Module Name,T: idx,T: Name,펌프,설비,설비/펌프,T: Tag,T: GUID,T: Division,T: Subdivision 1,T: Subdivision 2,T: Con Subdivision 1,T: Con Subdivision 2,T: BIM Design Info,T: BIM (Instance) ID,T: Position,T: Connector Name,T: Utility,T: Utility Group,T: Size,T: Connector Tag,T: Origin,T: Flow,T: Connection Tag,T: Destination,T: Destination Tag,T: Destination Connector Tag,T: Construction Code,T: Destination Construction Code,T: Connected Utility,T: Connected Material,S: Connector Use,T: Connector Use,S: POC No,T: POC No,S: Design Code,T: Design Code
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-058] KF FLANGE_SUS_40A,PlumbingComponent,FLANGE,SUS FLANGE,(none),(none),,622183588,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_40A_pipe,Round,,,0 mm,40 mm,EQP,8c7a8a55-cc6f-4e96-b1c9-65a914f97467,8e01183e-cb10-0c10-1331-2836579b02f3,ELP4231,,146109.797,70154.977,14541.488,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_40A_pipe (FORELINE),02_40A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,1678065933,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,220f05d1-f10a-444e-9f5d-b71f204c2492,7aa65345-9005-7512-fda1-a28be0bd978e,ELP4231,,146229.812,69854.984,13834.869,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A_DC clamp (FORELINE),01_125A_DC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,3015387504,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,9f66650a-0cdd-4c84-bf22-20c1ffd4b2fe,fd84dee9-b383-af42-dd47-86a9ff9f5d8c,ELP4231,,146229.812,69854.984,13830.869,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,386508106,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_125A_pipe,Round,,,0 mm,125 mm,EQP,289aee28-f293-4b6b-88c8-cddc6fc2dc09,ab8a896b-8e59-e817-38a3-be4bd078a37d,ELP4231,,146229.812,69854.984,13823.369,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_125A_pipe (FORELINE),02_125A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,843259254,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,dff25517-6bb1-48c5-a008-866edcf94ea4,ca9649ab-ef55-7b8b-608f-ec4a4049f96d,ELP4231,,146229.812,69854.984,13193.398,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A_DC clamp (FORELINE),01_125A_DC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,3686040022,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,c5a6c111-bf12-4079-935b-a1b81dcf69be,9ff6d8f2-0118-ab4e-bcdc-842ee2cdd648,ELP4231,,146229.812,69854.984,13189.396,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,719127705,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_125A_pipe,Round,,,0 mm,125 mm,EQP,16034f87-53de-4b57-8fee-6f52cae80f49,40256b43-5fab-e131-ba1d-c1b42742a78e,ELP4231,,146229.812,69854.984,13181.897,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_125A_pipe (FORELINE),02_125A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,3699022531,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,b0e4debc-5e9e-4419-a8f2-32ff25bcd466,0149d4d7-79bf-884e-7e2f-952ad5d34f87,ELP4231,,145120.016,69603.734,11890.501,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A_DC clamp (FORELINE),01_125A_DC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,4208626411,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,4f65cd92-ddbf-47a6-b537-68de481627df,3a24a712-7c11-b597-d2e7-42d270a15238,ELP4231,,145120.016,69603.734,11886.5,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,4153007381,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_125A_pipe,Round,,,0 mm,125 mm,EQP,d3a0945a-8229-4926-8f1f-a6a90cdfff69,4b690efc-c8ae-6a1b-be01-4816d9ba77f5,ELP4231,,145120.016,69603.734,11879,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_125A_pipe (FORELINE),02_125A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,2455639838,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,b39c5e53-aec2-4950-8460-8f1b4c31e01d,79da26f5-c5d7-925e-2b8c-6c234055befa,ELP4231,,145120.016,69603.734,10671.499,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A_DC clamp (FORELINE),01_125A_DC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,32785089,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,47910340-ad65-410d-802f-ebe7b9bfe28c,3c886207-15da-3fd9-7344-4b1378293ec6,ELP4231,,145120.016,69603.734,10667.502,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,124222904,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_125A_pipe,Round,,,0 mm,125 mm,EQP,a0433369-2924-4ee2-a15e-8e7f17e59e33,005438c4-992c-edd0-5b3c-6f16b28fc0c9,ELP4231,,145120.016,69603.734,10660.002,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_125A_pipe (FORELINE),02_125A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,1946513885,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,89e933bd-1cec-42e8-9198-e171f2edcc88,01c75d46-87ea-4865-d596-95912b700357,ELP4231,,145120.016,69603.734,8517.498,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A_DC clamp (FORELINE),01_125A_DC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,394296781,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,d29139e9-1c11-44ba-af93-d93b67d5739e,fa6ca8fb-42bf-0b62-dee4-4d6772021d46,ELP4231,,145120.016,69603.734,8513.501,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,3401979120,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_125A_pipe,Round,,,0 mm,125 mm,EQP,e89d53bc-eb5b-47a9-b805-c91387bea3e5,5eb1f9b5-47e0-a364-fb63-29521bf1f247,ELP4231,,145120.016,69603.734,8506.002,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_125A_pipe (FORELINE),02_125A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,2228284865,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,43a2a87f-5172-450a-8bc2-968286cfe3b4,1b5c1f19-daad-e6b2-28e6-0b7f3f32adb2,ELP4231,,145120.016,69603.734,6363.502,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A_DC clamp (FORELINE),01_125A_DC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,213400095,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,89907702-7b28-4d4f-b4b8-fe958a5a2252,0067969f-b290-5dca-8984-97db9b24d37b,ELP4231,,145120.016,69603.734,6359.501,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-079] MIDDLE FORELINE_125A_1000L,PlumbingComponent,기타,MIDDLE FORELINE,(none),(none),,1821958113,/P4-1 PJT/퍼실리티/Component/진공/Middle Foreline,01_125A_FSF,Round,,,0 mm,125 mm,EQP,426e90d5-33f6-4fb1-a47c-1d55877c5a85,a8fafbd9-fb4d-93b4-44f2-a4523392d688,ELP4231,,145120.016,69603.719,5359.5,FALSE,FALSE,FALSEFALSE,Open,,,,,,P4HWFE38-02,,01_125A_FSF (FORELINE),01_125A_FSF (SUS304 AP + HEATING JACKET),,,,,,,MIDDLE FORELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,2093333231,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,96aafac7-d16f-40f1-8128-3bd7d67f61d9,8db1ffa6-1f6f-3985-2f1f-c6a855c92184,ELP4231,,145120.016,69603.734,5355.501,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,3612084249,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_125A_pipe,Round,,,0 mm,125 mm,EQP,f7884c22-a6c4-4424-8070-8668b4b8f01f,7fbe42d0-7bf2-e7a7-6cc1-7f5d5ffa5a95,ELP4231,,145120.016,69603.734,5348.002,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_125A_pipe (FORELINE),02_125A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,3321799256,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,09d0e067-5a2e-42e3-b08f-96f0e1aa22dc,3bfe2c8d-986b-ee7d-152b-91ad4935cafa,ELP4231,,145120.016,69603.734,3640.501,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A_DC clamp (FORELINE),01_125A_DC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,2756122224,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,d4285fe3-256f-49a2-9013-555b58302831,a3018ecb-4495-52fe-e653-5673058f18e9,ELP4231,,145120.016,69603.734,3636.501,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,1541899551,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_125A_pipe,Round,,,0 mm,125 mm,EQP,33a4ce20-d943-4bd4-a33a-b131bbe3c6eb,18356813-2b6d-586a-4ff2-a336be53b1a2,ELP4231,,145120.016,69603.734,3629.001,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_125A_pipe (FORELINE),02_125A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,136540680,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,253f3c5f-921c-4eb4-bccb-bf1fc3d0abe3,a81cb063-1081-650a-2381-c3562d46fac8,ELP4231,,145120.016,69603.719,2508,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-032] DC CLAMP(4EA)_CENTERING(FKM)_NW125_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,2822290817,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,7a01ffe7-f739-4250-b9fa-253ffe749436,63f78ec2-c350-7a49-e222-76c05d90334c,ELP4231,,145120.016,69603.719,2504,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-008] BELLOWS SUPPORT_NW125_200L,PlumbingComponent,BELLOWS,SUPPORT BELLOWS,(none),(none),,1597909897,/P4-1 PJT/퍼실리티/Component/진공/Bellows,01_125A,Round,,,0 mm,125 mm,EQP,54706a3c-bd4e-41e4-9d3d-b6cdb3d4ac51,9a8c83b4-40d4-39be-2c68-9ce69a325d79,ELP4231,,145120.016,69603.719,2304,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM4,ELP4231,PM4,14963.487,2300,PM4,,[VAC-027] CENTERING(FKM)_NW125,PlumbingComponent,FLANGE,CENTERING,(none),(none),,257875934,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,0f579410-b509-4b84-991b-b53e7b73774a,4f31943d-27df-ac5b-27e6-69facb700e36,ELP4231,,145120.016,69603.719,2300,FALSE,TRUE,FALSETRUE,Open,,,,,,,,,,,,,PUMP_DRY_LOT_XD1200_3RACK-A2_ETCH_R01,PUMP,,PUMP,ELP4231,1557ead0-9af1-4457-9431-523d5e2d3159,Equipment,PCS,PUMP,(none),(none),,3718688478, 145120.016 mm;  69103.719 mm;  300 mm,125A_Vacuum Inlet,FORELINE,/5D-FORELINE,125 mm,,S5D,Open,,,,,P4HWFE38-02,,125A_Vacuum Inlet (FORELINE),125A_Vacuum Inlet (SUS304 AP + HEATING JACKET),,,,,,
ELP4231PM2,ELP4231,PM2,14963.487,2300,PM2,,DELP_KIYO-GX_P4H_[KIYO-GX_SION_D1A]_CR01,Equipment,MAIN TOOL,ETCH,(none),(none),,2900775207,/P4-1 PJT/생산설비/MAIN TOOL/ETCH/LAM/KIYO-GX(D)/COMBINATION,40A_VACUUM LINE,Round,FORELINE,/5D-FORELINE,0 mm,40 mm,EQP,6eed1f82-520b-4e23-8f5b-908ca01d8186,3d758626-76a5-d006-444c-e57a97b0c30b,ELP4231,,145571.172,69221.594,14963.487,TRUE,FALSE,TRUEFALSE,Open,,,,,,P4HWFE38-02,,40A_VACUUM LINE (FORELINE),40A_VACUUM LINE (SUS304 AP + HEATING JACKET),,,,,,설비,설비,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM2,ELP4231,PM2,14963.487,2300,PM2,,[VAC-087] NRC CLAMP_CENTERING(FKM)_NW40_KF_ASSY,PlumbingComponent,CLAMP,NRC CLAMP,(none),(none),,616140513,/P4-1 PJT/퍼실리티/Component/진공/Centering,40A,Round,,,0 mm,40 mm,EQP,f983c4e1-573a-4ae9-94fc-8a9bb351bae9,4c37b26e-d7bd-6a6a-afbb-44b06ee7c5ac,ELP4231,,145571.172,69221.594,14959.488,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,40A (FORELINE),40A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM2,ELP4231,PM2,14963.487,2300,PM2,,[VAC-058] KF FLANGE_SUS_40A,PlumbingComponent,FLANGE,SUS FLANGE,(none),(none),,1117145073,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_40A_pipe,Round,,,0 mm,40 mm,EQP,d06102c0-79f7-45a0-b6cd-eb6cf3971c91,5d6a071f-d390-5543-f1fc-7241fcfdd8cf,ELP4231,,145571.172,69221.594,14939.488,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_40A_pipe (FORELINE),02_40A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM2,ELP4231,PM2,14963.487,2300,PM2,,[VAC-058] KF FLANGE_SUS_40A,PlumbingComponent,FLANGE,SUS FLANGE,(none),(none),,3822246310,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_40A_NRC clamp,Round,,,0 mm,40 mm,EQP,287b9b70-51a9-42aa-99c1-9adb8353c77c,4aebc225-6543-626e-afb0-b1ef3c0973b2,ELP4231,,145571.172,69221.594,14719.488,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_40A_NRC clamp (FORELINE),01_40A_NRC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM2,ELP4231,PM2,14963.487,2300,PM2,,[VAC-087] NRC CLAMP_CENTERING(FKM)_NW40_KF_ASSY,PlumbingComponent,CLAMP,NRC CLAMP,(none),(none),,2157575392,/P4-1 PJT/퍼실리티/Component/진공/Centering,40A,Round,,,0 mm,40 mm,EQP,3108b3f4-3591-4ff5-b620-8420007f64e1,6f8f3fdf-ee39-d308-ebad-0af94d3c8abf,ELP4231,,145571.172,69221.594,14715.486,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,40A (FORELINE),40A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM2,ELP4231,PM2,14963.487,2300,PM2,,[VAC-101] DUAL BELLOWS TI_SUS_NW40_150L,PlumbingComponent,BELLOWS,KF BELLOWS,(none),(none),,2748708411,/P4-1 PJT/퍼실리티/Component/진공/Bellows,01_40A,Round,,,0 mm,40 mm,EQP,c93cb0ce-8fe9-46e9-bc76-e58edf90bd1c,452ded6c-2452-8744-40e3-0449ba0cc066,ELP4231,,145571.172,69221.594,14565.488,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_40A (FORELINE),01_40A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM2,ELP4231,PM2,14963.487,2300,PM2,,[VAC-087] NRC CLAMP_CENTERING(FKM)_NW40_KF_ASSY,PlumbingComponent,CLAMP,NRC CLAMP,(none),(none),,1935546638,/P4-1 PJT/퍼실리티/Component/진공/Centering,40A,Round,,,0 mm,40 mm,EQP,6e1c511c-f142-480d-bb2e-ecd42b8fa71f,5301d1c2-1c32-8235-168a-34d8f191f780,ELP4231,,145571.172,69221.594,14561.488,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,40A (FORELINE),40A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM2,ELP4231,PM2,14963.487,2300,PM2,,[VAC-058] KF FLANGE_SUS_40A,PlumbingComponent,FLANGE,SUS FLANGE,(none),(none),,1850475631,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_40A_pipe,Round,,,0 mm,40 mm,EQP,e4a14275-04ed-467c-afae-8e7f536d7f66,4b97ebf3-465a-76fd-a62a-d3bbe2260de9,ELP4231,,145571.172,69221.594,14541.488,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_40A_pipe (FORELINE),02_40A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM2,ELP4231,PM2,14963.487,2300,PM2,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,2340673938,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,c24b9a04-5cc8-43d1-8956-1584a4362f47,ba9f36cf-ba95-62bc-2e04-ca034fccc3dd,ELP4231,,145120.016,69103.719,13691.677,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A_DC clamp (FORELINE),01_125A_DC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM2,ELP4231,PM2,14963.487,2300,PM2,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,1205646294,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,fd0cf532-b1d0-46c8-aa20-0bed43ac752c,bc986a37-9b69-4e8d-7b3e-338b9b95a8d7,ELP4231,,145120.016,69103.719,13687.676,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM2,ELP4231,PM2,14963.487,2300,PM2,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,2339917471,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_125A_pipe,Round,,,0 mm,125 mm,EQP,25310c58-1a49-4238-a35c-b4bba3a76aff,d0e34342-72fc-c69c-fafe-1dd6a257262a,ELP4231,,145120.016,69103.719,13680.179,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_125A_pipe (FORELINE),02_125A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELP4231PM2,ELP4231,PM2,14963.487,2300,PM2,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,2742128693,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,0ad1db37-f3a0-4b8b-86da-5a48edb75289,ec6b17a3-82da-b2d7-9ae9-54d874addf1e,ELP4231,,145120.016,69103.719,12390.501,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A_DC clamp (FORELINE),01_125A_DC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
